"rowNum","PC1","PC2"
573,-1.46572634287747,-0.873380620928975
574,-2.02055975521899,-1.30917699628171
575,-1.35041300804872,-1.61457749365857
576,-1.12344060697047,-0.791952372395475
577,-1.43001495489492,-0.979070944959546
578,0.0904140666934466,-0.630109298689028
579,-0.602617941903244,-0.0709679935083142
580,-0.0946949891978697,-0.636929866230953
581,-0.0682881649211888,-0.712524327863397
582,-0.404801411812455,0.106919952444807
583,-0.722583145560111,-0.131704295894297
584,-0.231815741216088,-0.152101795318292
585,-0.40950249730689,-0.425601512389598
586,-0.590825705582477,0.236457613155863
587,-0.47664841543903,-0.282307276099174
588,-1.10165350351239,-0.32059792328931
589,0.161240329504855,-0.417332181937904
590,-0.189234466978796,-0.0681212293652491
591,-0.148941200477364,-0.509103279641429
592,0.419085089422097,-0.651840712204102
593,-0.883376456597737,-0.354104452101802
594,-0.381417297593407,-0.0638643259906584
595,-0.15408100833653,-0.499641049669511
596,-2.00145162398573,-0.666340003811506
597,-0.312909160539486,-0.620870229470189
598,-0.615267752533882,-0.372985508573997
599,-0.553582546507573,-0.108578457258049
600,-0.435085627244318,0.0390288152424286
601,-0.731352969504493,0.089612204039957
602,-0.898666268977621,-0.675572315871217
603,-0.838628697974104,-0.39440589849482
604,-0.304770979758045,-0.587252170575325
605,-0.888783852967058,-0.56532319049168
606,-1.09932102868081,-0.102831528051283
607,-0.775961712846359,-0.123742741683469
608,-0.68880505127157,0.0316416443340682
609,-0.81539286335133,-0.389020856945683
610,-0.87229428998928,-0.363332791413553
611,-1.05542005785126,-0.185859892366532
612,-0.333912811007991,-0.523214069740262
613,-0.201936934132949,-0.0828244947005295
614,-0.328054899283906,-0.536034652238056
615,-1.09932102868081,-0.102831528051283
616,-0.482565320181278,-0.283562808542908
617,-0.417845509115621,0.159118402803312
618,-0.429772465333986,-0.482711000038862
619,-0.714351975717921,-0.311614366919229
620,0.204276239542351,-0.71864177632965
621,-0.618172362302351,0.0432716998325408
622,-0.817067502242496,-0.408130373132303
623,-0.271734440289838,-0.381160236887439
624,-0.259234351641179,-0.261603789861164
625,-0.0880335284257218,-0.596058741918438
626,0.57495347482472,-0.875782019188883
627,-0.583331290447024,0.166813808032241
628,-0.245484205079754,0.506620721495634
629,-0.517735320801081,-0.188635776984466
630,-0.171061137353504,-0.532746924220509
631,-0.874631640624455,-0.209682950478167
632,-0.632021653997801,0.358139470493117
633,-0.883994002236038,-0.205503048084827
634,-1.01283848438486,-0.724857146588251
635,-0.468879922114306,-0.607462323416784
636,-0.0912758106922001,-0.620820768383247
637,-0.206080238262055,-0.77234101232919
638,0.123495316409968,-0.361201255981748
639,-0.506868190561027,-0.234184591602229
640,0.0612446766660604,-0.44984632131166
641,-0.172860342741807,-0.0964971176672329
642,-1.29855385211826,-0.988533873797881
643,0.128696551778691,-0.62019303630128
644,-0.295961210430592,-0.289779443768069
645,0.0580912940475377,-0.793164801324308
646,0.751442600201035,-0.730259124106506
647,0.125573503408668,-0.411741151034742
648,-0.175488771805041,0.546829162031554
649,-1.44066779803075,0.286320641427192
650,-1.11181949641234,1.19451958742828
651,-0.803614162672821,-0.679122942036671
652,-1.07963634675027,0.104523212948832
653,-1.10391496107763,-1.86039521968753
654,-0.317381889413709,-0.670563139069981
655,-0.647230022378308,-1.09981876291754
656,0.162074478692139,0.385271473786348
657,-0.445762894649481,0.263987371517018
658,-2.46016714465257,1.60079647977813
659,-1.10284873852905,-0.0237383701192325
660,-1.08784413518638,0.190719492310666
661,-1.64492169993464,1.1011510343629
662,-2.14833570029168,-0.565473924335011
663,-1.38526931489486,0.30954593604886
664,-3.59498597772897,0.330923591254388
665,-0.53871429368492,3.04667391845857
666,-1.74900610691277,0.232033785370992
667,0.241506131929204,-1.43259134816115
668,-1.30850626802024,-1.44979584876534
669,-0.295626243464227,-1.11915100775403
670,-2.66020651761542,0.399530371006612
671,-1.4488106449483,-1.03327243631651
672,-2.01046656825794,-1.04187844590339
673,-0.0495246348597665,-2.2557049710767
674,-1.35516020293764,-0.69213656278965
675,-2.65758449270494,-0.812433909867318
676,-2.62815182222361,1.26560020216284
677,-1.79266553511631,-0.191162945863221
678,-0.628259974362699,-0.605604111815612
679,-0.570740058985274,-0.609123787691927
680,-0.556991050482013,-1.61718645127624
681,-2.42705385512075,-0.4736318452848
682,0.15631114585906,-1.48697801015069
683,-0.29218777424228,0.75611945268432
684,-1.19221764068429,-0.164211112943805
685,-0.156488019462263,-0.217744409315527
686,-1.39370154297441,-1.09802287196968
687,-1.13226713046452,0.787395458079279
688,-1.7804586127428,-1.22892622882339
689,-4.80179508832757,1.77622946892934
690,-1.80466419132211,-0.957220808356641
691,-2.98323207680016,-1.10112764343882
692,0.275132232359342,-1.02295796775208
693,-1.72364150092249,-0.713345860738798
694,-0.848037904013303,-1.43166096098727
695,-0.174783998521599,-0.348842934633553
696,-1.93403888668928,-1.26269446250596
697,-1.80175196993856,0.188684341269102
698,-2.14567292367374,-0.265509452710261
699,-2.80845541623501,0.0580893711631232
700,-2.17408855268997,-1.79757828133081
701,-1.13748224472555,-1.18537747000225
702,0.407675409433243,-1.01064305406492
